date,lat,lon,log_CI_cells_mL,bloom
2016-07-05,44.67810570958355,-122.19169226682271,0.0,0
2016-07-05,44.67810570958355,-122.19513425235763,0.0,0
2016-07-05,44.68498968065339,-122.19857623789257,0.0,0
2016-07-05,44.69187365172321,-122.20890219449734,0.0,0
2016-07-05,44.69187365172321,-122.21234418003226,0.0,0
2016-07-05,44.69187365172321,-122.21578616556718,0.0,0
2016-07-05,44.69187365172322,-122.2054602089624,12.424753179695907,1
2016-07-05,44.69187365172322,-122.20890219449733,11.955028229681606,1
2016-07-05,44.69187365172322,-122.21234418003225,11.56819696952893,1
2016-07-05,44.69187365172322,-122.21578616556717,12.314229564775987,1
2016-07-05,44.69531563725813,-122.19857623789258,0.0,0
2016-07-05,44.69531563725813,-122.2020182234275,0.0,0
2016-07-05,44.69531563725813,-122.20546020896242,0.0,0
2016-07-05,44.69531563725813,-122.20890219449734,0.0,0
2016-07-05,44.69531563725814,-122.19857623789257,12.010289926388463,1
2016-07-05,44.69531563725814,-122.20201822342749,11.9826590756484,1
2016-07-05,44.69531563725814,-122.2054602089624,12.397122271146431,1
2016-07-05,44.69531563725814,-122.20890219449733,12.148444247256997,1
2016-07-05,44.69531563725814,-122.21234418003225,12.258967777508905,1
2016-07-05,44.69531563725814,-122.21578616556717,12.258967777508905,1
2016-07-05,44.69531563725814,-122.21922815110209,11.927397388621811,1
2016-07-05,44.69531563725814,-122.222670136637,12.176075124025687,1
2016-07-05,44.69531563725814,-122.22611212217193,12.45238409131312,1
2016-07-05,44.69875762279305,-122.19169226682276,0.0,0
2016-07-05,44.69875762279305,-122.19513425235766,0.0,0
2016-07-05,44.69875762279305,-122.19857623789258,0.0,0
2016-07-05,44.69875762279305,-122.2020182234275,0.0,0
2016-07-05,44.69875762279305,-122.20546020896242,0.0,0
2016-07-05,44.69875762279306,-122.19169226682271,12.065551641671616,1
2016-07-05,44.69875762279306,-122.19513425235763,12.258967777508905,1
2016-07-05,44.69875762279306,-122.19857623789257,12.176075124025687,1
2016-07-05,44.69875762279306,-122.20201822342749,11.816874076260518,1
2016-07-05,44.69875762279306,-122.2054602089624,11.816874076260518,1
2016-07-05,44.69875762279306,-122.22611212217193,12.507645923418615,1
2016-07-05,44.69875762279306,-122.22955410770685,12.507645923418615,1
2016-07-05,44.69875762279306,-122.23299609324177,12.507645923418615,1
2016-07-05,44.69875762279306,-122.23643807877669,11.706350854128917,1
2016-07-05,44.69875762279306,-122.24332204984653,13.198419606571775,1
2016-07-05,44.69875762279306,-122.24676403538145,11.872135721776964,1
2016-07-05,44.70219960832797,-122.18825028128784,0.0,0
2016-07-05,44.70219960832797,-122.19169226682276,0.0,0
2016-07-05,44.70219960832797,-122.19513425235766,0.0,0
2016-07-05,44.70219960832797,-122.19857623789258,0.0,0
2016-07-05,44.70219960832797,-122.23643807877669,0.0,0
2016-07-05,44.70219960832797,-122.2398800643116,0.0,0
2016-07-05,44.70219960832798,-122.18825028128782,12.037920781771716,1
2016-07-05,44.70219960832798,-122.19169226682271,11.26425909815048,1
2016-07-05,44.70219960832798,-122.19513425235763,11.26425909815048,1
2016-07-05,44.70219960832798,-122.19857623789257,11.733981650646157,1
2016-07-05,44.70219960832798,-122.23299609324177,12.701062420845501,1
2016-07-05,44.70219960832798,-122.23643807877669,12.673431485120043,1
2016-07-05,44.70219960832798,-122.2398800643116,11.872135721776964,1
2016-07-05,44.705641593862886,-122.181366310218,0.0,0
2016-07-05,44.705641593862886,-122.18480829575292,0.0,0
2016-07-05,44.705641593862886,-122.18825028128784,0.0,0
2016-07-05,44.705641593862886,-122.19169226682276,0.0,0
2016-07-05,44.705641593862886,-122.19513425235766,0.0,0
2016-07-05,44.705641593862886,-122.23643807877669,0.0,0
2016-07-05,44.705641593862886,-122.2398800643116,0.0,0
2016-07-05,44.7056415938629,-122.18136631021798,11.595827732771369,1
2016-07-05,44.7056415938629,-122.1848082957529,11.706350854128917,1
2016-07-05,44.7056415938629,-122.18825028128782,12.231336889257387,1
2016-07-05,44.7056415938629,-122.19169226682271,11.899766552606488,1
2016-07-05,44.7056415938629,-122.19513425235763,11.26425909815048,1
2016-07-05,44.7056415938629,-122.23643807877669,12.81158618639293,1
2016-07-05,44.7056415938629,-122.2398800643116,12.81158618639293,1
2016-07-05,44.709083579397806,-122.181366310218,0.0,0
2016-07-05,44.709083579397806,-122.18480829575292,0.0,0
2016-07-05,44.709083579397806,-122.18825028128784,0.0,0
2016-07-05,44.709083579397806,-122.2398800643116,0.0,0
2016-07-05,44.70908357939781,-122.17448233914814,11.706350854128917,1
2016-07-05,44.70908357939781,-122.17792432468306,11.706350854128917,1
2016-07-05,44.70908357939781,-122.18136631021798,11.706350854128917,1
2016-07-05,44.70908357939781,-122.1848082957529,12.148444247256997,1
2016-07-05,44.70908357939781,-122.18825028128782,12.093182505965077,1
2016-07-05,44.70908357939781,-122.19169226682271,10.822169889496113,1
2016-07-05,44.70908357939781,-122.23643807877669,11.48530472396444,1
2016-07-05,44.70908357939781,-122.2398800643116,11.9826590756484,1
2016-07-05,44.712525564932726,-122.17792432468308,0.0,0
2016-07-05,44.712525564932726,-122.181366310218,0.0,0
2016-07-05,44.712525564932726,-122.18480829575292,0.0,0
2016-07-05,44.71252556493273,-122.16415638254338,0.0,0
2016-07-05,44.71252556493273,-122.1675983680783,8.749981830138514,0
2016-07-05,44.71252556493273,-122.17104035361322,10.462975238062093,1
2016-07-05,44.71252556493273,-122.17448233914814,11.26425909815048,1
